TABLE_NAME,COLUMN_NAME
RRR11,LineTotal
RRR11,TotalFrgn
RRR11,TotalSumSy
RRR11,VatSum
RRR11,VatSumFrgn
RRR11,VatSumSys
RRR11,ObjType
RRR11,LogInstanc
RRR11,IsAcq
RRR11,IsAllDrawn
RRR11,IsGross
RRR11,Gross
RRR11,GrossFc
RRR11,GrossSc
RRR11,ApplNet
RRR11,ApplNetFc
RRR11,ApplNetSc
RRR11,ApplVat
RRR11,ApplVatFc
RRR11,ApplVatSc
RRR11,BaseNet
RRR11,BaseNetFc
RRR11,BaseNetSc
RRR11,BaseVat
RRR11,BaseVatFc
RRR11,BaseVatSc
RRR11,BaseGross
RRR11,BaseGrossF
RRR11,BaseGrossS
RRR11,LineType
RRR11,DctSum
RRR11,DctSumFc
RRR11,DctSumSc
RRR11,EqSum
RRR11,EqSumFc
RRR11,EqSumSc
RRR11,ApplDct
RRR11,ApplDctFc
RRR11,ApplDctSc
RRR11,ApplEq
RRR11,ApplEqFc
RRR11,ApplEqSc
RRR11,BaseDct
RRR11,BaseDctFc
RRR11,BaseDctSc
RRR11,BaseEq
RRR11,BaseEqFc
RRR11,BaseEqSc
RRR11,TaxCode
RRR11,ApplGross
RRR11,ApplGrossF
RRR11,ApplGrossS
RRR11,TaxAdjust
RRR11,RvsChrgSum
RRR11,RvsChrgFc
RRR11,RvsChrgSc
RRR11,BasRvsChrg
RRR11,BasRvsFc
RRR11,BasRvsSc
RRR11,ApplRvs
RRR11,ApplRvsFc
RRR11,ApplRvsSc
RRR11,IsCstmAct
OHSV,RecordKey
OHSV,Ref1
OHSV,Ref2
OHSV,RefDate
OHSV,DueDate
OHSV,CurrCode
OHSV,Memo
OHSV,DebAcct1
OHSV,CredAcct1
OHSV,DebAmnt1
OHSV,credAmnt1
OHSV,FDebAmnt1
OHSV,FCredAmnt1
OHSV,Filler
OHSV,EndField
CIN16,AbsEntry
CIN16,LineNum
CIN16,SnBIndex
CIN16,ItemCode
CIN16,WhsCode
CIN16,ObjId
CIN16,ObjAbs
CIN16,DrfWObjAbs
CIN16,Quantity
CIN16,SubLineNum
CIN16,ObjType
CIN16,LogInstanc
GTI1,AbsEntry
GTI1,LineNum
GTI1,DisctLine
GTI1,ItemName
GTI1,ItemSpec
GTI1,Uom
GTI1,Quantity
GTI1,NetAmount
GTI1,VatPercent
GTI1,VatAmount
GTI1,UnitPrice
GTI1,UnitPricTp
GTI1,ItemTaxCat
ODCR,RuleCode
ODCR,RuleDesc
ODCR,PastRcp
ODCR,AutoATP
ODCR,SLDUncfm
ODCR,AllowUncfm
ODCR,CmltStrtg
ODCR,DeliStrtg
ODCR,MaxPrpsls
ODCR,validFor
ODCR,validFrom
ODCR,validTo
ODCR,frozenFor
ODCR,frozenFrom
ODCR,frozenTo
ODCR,Locked
CPI12,DocEntry
CPI12,TaxId0
CPI12,TaxId1
CPI12,TaxId2
CPI12,TaxId3
CPI12,TaxId4
CPI12,TaxId5
CPI12,TaxId6
CPI12,TaxId7
CPI12,TaxId8
CPI12,TaxId9
CPI12,State
CPI12,County
CPI12,Incoterms
CPI12,Vehicle
CPI12,VidState
CPI12,NfRef
CPI12,Carrier
CPI12,QoP
CPI12,PackDesc
CPI12,Brand
CPI12,NoSU
CPI12,NetWeight
CPI12,GrsWeight
CPI12,LogInstanc
CPI12,ObjectType
CPI12,TaxId10
CPI12,TransCat
CPI12,FormNo
CPI12,TaxId11
CPI12,StreetS
CPI12,BlockS
CPI12,BuildingS
CPI12,CityS
CPI12,ZipCodeS
CPI12,CountyS
CPI12,StateS
CPI12,CountryS
CPI12,AddrTypeS
CPI12,StreetNoS
CPI12,StreetB
CPI12,BlockB
CPI12,BuildingB
CPI12,CityB
CPI12,ZipCodeB
CPI12,CountyB
CPI12,StateB
CPI12,CountryB
CPI12,AddrTypeB
CPI12,StreetNoB
CPI12,ImpORExp
CPI12,Vat
CPI12,AltCrdNamB
CPI12,AltTaxIdB
CPI12,Address2S
CPI12,Address3S
CPI12,Address2B
CPI12,Address3B
CPI12,MainUsage
CPI12,GlbLocNumS
CPI12,GlbLocNumB
CPI12,CollectDT
CPI12,TransprtDT
CPI12,TransprtRS
CPI12,TaxId12
CPI12,TaxId13
CPI12,ImpExpNo
CPI12,ImpExpDate
CPI12,BpGSTType
CPI12,BpGSTN
CPI12,BpStateCod
CPI12,BPStatGSTN
CPI12,LocGSTType
CPI12,LocGSTN
CPI12,LocStatCod
CPI12,LocStaGSTN
CPI12,BpCountry
CPI12,OrigImpNo
CPI12,OrigImpDat
CPI12,ExportType
CPI12,PortCode
CPI12,BoEValue
CPI12,IsIGSTAct
CPI12,ClaimRefun
CPI12,TaxRateDif
CPI12,BPGdsIssP
CPI12,CNPJGIP
CPI12,CPFGIP
CPI12,StreetGIP
CPI12,StrtNoGIP
CPI12,BldngGIP
CPI12,ZipGIP
CPI12,BlockGIP
CPI12,CityGIP
CPI12,CountyGIP
CPI12,StateGIP
CPI12,CountryGIP
CPI12,PhoneGIP
CPI12,EMailGIP
CPI12,DptDateGIP
CPI12,BPDelivryP
CPI12,CNPJDlvryP
CPI12,CPFDlvryP
CPI12,StrtDlvryP
CPI12,StrNoDlvrP
CPI12,BldDlvryP
CPI12,ZipDlvryP
CPI12,BlckDlvryP
CPI12,CityDlvryP
CPI12,CntyDlvryP
CPI12,StatDlvryP
CPI12,CtryDlvryP
CPI12,FoneDlvryP
CPI12,MailDlvryP
CPI12,DpDtDlvryP
CPI12,AuthedCNPJ
CPI12,TaxId14
OMAP,AbsEntry
OMAP,FrmId
OMAP,MapId
IEI5,AbsEntry
IEI5,WTCode
IEI5,Rate
IEI5,TaxbleAmnt
IEI5,TxblAmntSC
IEI5,TxblAmntFC
IEI5,WTAmnt
IEI5,WTAmntSC
IEI5,WTAmntFC
IEI5,ApplAmnt
IEI5,ApplAmntSC
IEI5,ApplAmntFC
IEI5,Category
IEI5,Criteria
IEI5,Account
IEI5,Type
IEI5,RoundType
IEI5,BaseType
IEI5,BaseAbsEnt
IEI5,BaseLine
IEI5,BaseNum
IEI5,LineNum
IEI5,BaseRef
IEI5,Status
IEI5,TrgType
IEI5,TrgAbsEntr
IEI5,LogInstanc
IEI5,ObjType
IEI5,Doc1LineNo
IEI5,WtLineType
IEI5,TxblCurr
IEI5,DtblCurr
IEI5,DtblRate
IEI5,txblRate
IEI5,DtblAmount
IEI5,TdsAcc
IEI5,SurAcc
IEI5,CessAcc
IEI5,HscAcc
IEI5,TdsRate
IEI5,SurRate
IEI5,CessRate
IEI5,HscRate
IEI5,TdsBAmt
IEI5,TdsBAmtSC
IEI5,TdsBAmtFC
IEI5,SurBAmt
IEI5,SurBAmtSC
IEI5,SurBAmtFC
IEI5,CessBAmt
IEI5,CessBAmtSC
IEI5,CessBAmtFC
IEI5,HscBAmt
IEI5,HscBAmtSC
IEI5,HscBAmtFC
IEI5,TdsAmnt
IEI5,TdsAmntSC
IEI5,TdsAmntFC
IEI5,SurAmnt
IEI5,SurAmntSC
IEI5,SurAmntFC
IEI5,CessAmnt
IEI5,CessAmntSC
IEI5,CessAmntFC
IEI5,HscAmnt
IEI5,HscAmntSC
IEI5,HscAmntFC
IEI5,TdsAppl
IEI5,TdsApplSC
IEI5,TdsApplFC
IEI5,SurAppl
IEI5,SurApplSC
IEI5,SurApplFC
IEI5,CessAppl
IEI5,CessApplSC
IEI5,CessApplFC
IEI5,HscAppl
IEI5,HscApplSC
IEI5,HscApplFC
IEI5,BatchNum
IEI5,InCSTCode
IEI5,OutCSTCode
IEI5,DpmWTApl
IEI5,DpmWTAplSC
IEI5,DpmWTAplFC
IEI5,WTTypeId
IEI5,LnBsAmt
IEI5,LnBsAmtSC
IEI5,LnBsAmtFC
IEI5,LnCmTAmt
IEI5,LnCmTAmtSC
IEI5,LnCmTAmtFC
IEI5,TDSType
IEI5,IgstAcc
IEI5,CgstAcc
IEI5,SgstAcc
IEI5,IgstAmnt
IEI5,IgstAmntSC
IEI5,IgstAmntFC
IEI5,CgstAmnt
IEI5,CgstAmntSC
IEI5,CgstAmntFC
IEI5,SgstAmnt
IEI5,SgstAmntSC
IEI5,SgstAmntFC
IEI5,IgstRate
IEI5,CgstRate
IEI5,SgstRate
IEI5,IgstBAmt
IEI5,IgstBAmtSC
IEI5,IgstBAmtFC
IEI5,CgstBAmt
IEI5,CgstBAmtSC
IEI5,CgstBAmtFC
IEI5,SgstBAmt
IEI5,SgstBAmtSC
IEI5,SgstBAmtFC
IEI5,IgstAppl
IEI5,IgstApplSC
IEI5,IgstApplFC
IEI5,CgstAppl
IEI5,CgstApplSC
IEI5,CgstApplFC
IEI5,SgstAppl
IEI5,SgstApplSC
IEI5,SgstApplFC
IEI5,UtgstAcc
IEI5,CsgstAcc
IEI5,UtgstAmt
IEI5,UtgstAmtSC
IEI5,UtgstAmtFC
IEI5,CsgstAmt
IEI5,CsgstAmtSC
IEI5,CsgstAmtFC
IEI5,UtgstRate
IEI5,CsgstRate
IEI5,UtgstBAmt
IEI5,UtgstBAmtS
IEI5,UtgstBAmtF
IEI5,CsgstBAmt
IEI5,CsgstBAmtS
IEI5,CsgstBAmtF
IEI5,UtgstAppl
IEI5,UtgstApplS
IEI5,UtgstApplF
IEI5,CsgstAppl
IEI5,CsgstApplS
IEI5,CsgstApplF
IEI5,EncryptIV
IEI5,TcsIntAcct
IEI5,SurIntAcct
IEI5,CesIntAcct
IEI5,HscIntAcct
IEI5,LnIntAcct
IEI5,FixedAmnt
IEI5,FixedAmtSC
IEI5,FixedAmtFC
IEI5,BaseQty
OBTD,BatchNum
OBTD,Status
OBTD,NumOfTrans
OBTD,DateID
OBTD,LocTotal
OBTD,FcTotal
OBTD,SysTotal
OBTD,MemoID
OBTD,UserSign
OBTD,Remarks
OTPL,TplNum
OTPL,TplName
OTPL,TplType
OTPL,TplCode
IGE28,DocEntry
IGE28,LineNum
IGE28,ChildNum
IGE28,TrackingNt
IGE28,TrackiNtLn
IGE28,Quantity
IGE28,UnusedQty
IGE28,LogInstanc
IGE28,ObjType
IGE28,SubLineNum
ORCJ,Id
ORCJ,ResCode
ORCJ,WhsCode
ORCJ,CapDate
ORCJ,CapType
ORCJ,Capacity
ORCJ,SrcObjType
ORCJ,SrcAbsEnt
ORCJ,SrcLine
ORCJ,BaseObjTyp
ORCJ,BaseAbsEnt
ORCJ,BaseLine
ORCJ,ActionType
ORCJ,OwnObjTyp
ORCJ,OwnAbsEnt
ORCJ,OwnLine
ORCJ,RevdObjTyp
ORCJ,RevdAbsEnt
ORCJ,RevdLine
ORCJ,MemoSrc
ORCJ,Memo
ORCJ,SngRunCap
ORCJ,MemoSrcSng
ORCJ,MemoSng
ODGP,AbsEntry
ODGP,SetName
ODGP,SetDesc
ODGP,CreateDate
ODGP,ModifyDate
ODGP,UserSign
ODGP,Target
ODGP,PostDate
ODGP,TaxDate
ODGP,Series
ODGP,Items
ODGP,ItemSmmry
ODGP,Service
ODGP,ServSmmry
ODGP,ExchgRate
ODGP,CreatDraft
ODGP,BaseQUT
ODGP,BaseRDR
ODGP,BaseDLN
ODGP,BaseRDN
ODGP,BaseResINV
ODGP,ExpndSel
ODGP,SortField
ODGP,Consolidat
ODGP,ExpandCons
ODGP,RCNSummary
ODGP,ChainCode
ODGP,OredrNum1
ODGP,OredrNum2
ODGP,Direct
ODGP,Indirect
ODGP,DoReport
ODGP,FileExport
ODGP,SavePath
ODGP,DealNum
ODGP,UseDirect
ODGP,NoItmCode
ODGP,OnData
ODGP,OnLedger
ODGP,OnInvnt
ODGP,Summary
ODGP,AltItmDocs
ODGP,PartDelivr
ODGP,ConsiderBP
ODGP,ConsiderTy
ODGP,EDocGenTyp
ODGP,ESeries
ODGP,EDocNum
ODGP,ReopOriRdr
ODGP,ReopManCls
ODGP,SeqCode
ODGP,UseBaseSeq
ODGP,OnSeqCode
ODGP,BPLId
ODGP,BlckFrOnly
ODGP,DocSubType
ODGP,EDocDflt
ODGP,EDocMapID
ODGP,VatDate
ODGP,BsPrcMode
MSN2,AbsEntry
MSN2,ItemCode
MSN2,PeriodID
MSN2,Initial
MSN2,InitialOrg
MSN2,InStock
MSN2,OutStock
MSN2,Final
MSN2,FinalOrg
MSN2,Requests
ADO22,DocEntry
ADO22,LineNum
ADO22,StdCostNum
ADO22,Price
ADO22,Total
ADO22,ObjectType
ADO22,LogInstanc
AEC2,AbsEntry
AEC2,Code
AEC2,ParentID
AEC2,ActType
AEC2,ActDesc
AEC2,ActStatus
AEC2,IsRemoved
AEC2,ActMessage
AEC2,ActEnv
AEC2,BPLId
AEC2,Submits
AEC2,ObjectID
AEC2,ReportID
AEC2,SrcObjType
AEC2,SrcObjAbs
AEC2,Cancel
AEC2,AssignedID
AEC2,DocBtch
AEC2,DocBtchLn
AEC2,GenType
AEC2,TestMode
AEC2,PeriodType
AEC2,PeriodNum
AEC2,Year
AEC2,DateFrom
AEC2,DateTo
AEC2,UserSign
AEC2,CreateDate
AEC2,CreateTS
AEC2,UserSign2
AEC2,UpdateDate
AEC2,UpdateTS
AEC2,LogInstanc
AEC2,SchedJobID
AEC2,GUID
AEC2,Authority
AEC2,CancStatus
AEC2,EDocType
AEC2,EDocNum
AEC2,ProcTarget
AEC2,U_B1SYS_XMLAmount
AEC2,U_B1SYS_SendDateINTM
AVT1,Code
AVT1,EffecDate
AVT1,Rate
AVT1,EquVatPr
AVT1,MinAmount
AVT1,FixedAmout
AVT1,TaxType
AVT1,LogInstanc
AVT1,DatevCode
SFI12,DocEntry
SFI12,TaxId0
SFI12,TaxId1
SFI12,TaxId2
SFI12,TaxId3
SFI12,TaxId4
SFI12,TaxId5
SFI12,TaxId6
SFI12,TaxId7
SFI12,TaxId8
SFI12,TaxId9
SFI12,State
SFI12,County
SFI12,Incoterms
SFI12,Vehicle
SFI12,VidState
SFI12,NfRef
SFI12,Carrier
SFI12,QoP
SFI12,PackDesc
SFI12,Brand
SFI12,NoSU
SFI12,NetWeight
SFI12,GrsWeight
SFI12,LogInstanc
SFI12,ObjectType
SFI12,TaxId10
SFI12,TransCat
SFI12,FormNo
SFI12,TaxId11
SFI12,StreetS
SFI12,BlockS
SFI12,BuildingS
SFI12,CityS
SFI12,ZipCodeS
SFI12,CountyS
SFI12,StateS
SFI12,CountryS
SFI12,AddrTypeS
SFI12,StreetNoS
SFI12,StreetB
SFI12,BlockB
SFI12,BuildingB
SFI12,CityB
SFI12,ZipCodeB
SFI12,CountyB
SFI12,StateB
SFI12,CountryB
SFI12,AddrTypeB
SFI12,StreetNoB
SFI12,ImpORExp
SFI12,Vat
SFI12,AltCrdNamB
SFI12,AltTaxIdB
SFI12,Address2S
SFI12,Address3S
SFI12,Address2B
SFI12,Address3B
SFI12,MainUsage
SFI12,GlbLocNumS
SFI12,GlbLocNumB
SFI12,CollectDT
SFI12,TransprtDT
SFI12,TransprtRS
SFI12,TaxId12
SFI12,TaxId13
SFI12,ImpExpNo
SFI12,ImpExpDate
SFI12,BpGSTType
SFI12,BpGSTN
SFI12,BpStateCod
SFI12,BPStatGSTN
SFI12,LocGSTType
SFI12,LocGSTN
SFI12,LocStatCod
SFI12,LocStaGSTN
SFI12,BpCountry
SFI12,OrigImpNo
SFI12,OrigImpDat
SFI12,ExportType
SFI12,PortCode
SFI12,BoEValue
SFI12,IsIGSTAct
SFI12,ClaimRefun
SFI12,TaxRateDif
SFI12,BPGdsIssP
SFI12,CNPJGIP
SFI12,CPFGIP
SFI12,StreetGIP
SFI12,StrtNoGIP
SFI12,BldngGIP
SFI12,ZipGIP
SFI12,BlockGIP
SFI12,CityGIP
SFI12,CountyGIP
SFI12,StateGIP
SFI12,CountryGIP
SFI12,PhoneGIP
SFI12,EMailGIP
SFI12,DptDateGIP
SFI12,BPDelivryP
SFI12,CNPJDlvryP
SFI12,CPFDlvryP
SFI12,StrtDlvryP
SFI12,StrNoDlvrP
SFI12,BldDlvryP
SFI12,ZipDlvryP
SFI12,BlckDlvryP
SFI12,CityDlvryP
SFI12,CntyDlvryP
SFI12,StatDlvryP
SFI12,CtryDlvryP
SFI12,FoneDlvryP
SFI12,MailDlvryP
SFI12,DpDtDlvryP
SFI12,AuthedCNPJ
SFI12,TaxId14
AIN1,DocEntry
AIN1,LineNum
AIN1,ItemCode
AIN1,ItemDesc
AIN1,Freeze
AIN1,WhsCode
AIN1,InWhsQty
AIN1,Counted
AIN1,CountQty
AIN1,CountQtyT1
AIN1,CountQtyT2
AIN1,Remark
AIN1,BarCode
AIN1,InvUoM
AIN1,Difference
AIN1,DiffPercen
AIN1,CountDate
AIN1,CountTime
AIN1,TargetRef
AIN1,TargetType
AIN1,TargetEntr
AIN1,TargetLine
AIN1,ProjCode
AIN1,OcrCode
AIN1,LineStatus
AIN1,BinEntry
AIN1,VisOrder
AIN1,OcrCode2
AIN1,OcrCode3
AIN1,OcrCode4
AIN1,OcrCode5
AIN1,FirmCode
AIN1,SuppCatNum
AIN1,PrefVendor
AIN1,LogIns
AIN1,UgpEntry
AIN1,IUomEntry
AIN1,CountDiff
AIN1,CountDiffP
AIN1,UomCode
AIN1,UomQty
UDG3,Code
UDG3,PosCashReg
WLS2,WFInstID
WLS2,TaskID
WLS2,LineID
WLS2,ObjectType
WLS2,ObjKey
WLS2,Command
WLS2,LogIns
WLS2,ObjSubType
WLS2,ObjDetail
STA1,StaCode
STA1,SttType
STA1,EfctDate
STA1,Rate
STA1,TaaSUpdate
DLN16,AbsEntry
DLN16,LineNum
DLN16,SnBIndex
DLN16,ItemCode
DLN16,WhsCode
DLN16,ObjId
DLN16,ObjAbs
DLN16,DrfWObjAbs
DLN16,Quantity
DLN16,SubLineNum
DLN16,ObjType
DLN16,LogInstanc
RRR12,DocEntry
RRR12,TaxId0
RRR12,TaxId1
RRR12,TaxId2
RRR12,TaxId3
RRR12,TaxId4
RRR12,TaxId5
RRR12,TaxId6
RRR12,TaxId7
RRR12,TaxId8
RRR12,TaxId9
RRR12,State
RRR12,County
RRR12,Incoterms
RRR12,Vehicle
RRR12,VidState
RRR12,NfRef
RRR12,Carrier
RRR12,QoP
RRR12,PackDesc
RRR12,Brand
RRR12,NoSU
RRR12,NetWeight
RRR12,GrsWeight
RRR12,LogInstanc
RRR12,ObjectType
RRR12,TaxId10
RRR12,TransCat
RRR12,FormNo
RRR12,TaxId11
RRR12,StreetS
RRR12,BlockS
RRR12,BuildingS
RRR12,CityS
RRR12,ZipCodeS
RRR12,CountyS
RRR12,StateS
RRR12,CountryS
RRR12,AddrTypeS
RRR12,StreetNoS
RRR12,StreetB
RRR12,BlockB
RRR12,BuildingB
RRR12,CityB
RRR12,ZipCodeB
RRR12,CountyB
RRR12,StateB
RRR12,CountryB
RRR12,AddrTypeB
RRR12,StreetNoB
RRR12,ImpORExp
RRR12,Vat
RRR12,AltCrdNamB
RRR12,AltTaxIdB
RRR12,Address2S
RRR12,Address3S
RRR12,Address2B
RRR12,Address3B
RRR12,MainUsage
RRR12,GlbLocNumS
RRR12,GlbLocNumB
RRR12,CollectDT
RRR12,TransprtDT
RRR12,TransprtRS
RRR12,TaxId12
RRR12,TaxId13
RRR12,ImpExpNo
RRR12,ImpExpDate
RRR12,BpGSTType
RRR12,BpGSTN
RRR12,BpStateCod
RRR12,BPStatGSTN
RRR12,LocGSTType
RRR12,LocGSTN
RRR12,LocStatCod
RRR12,LocStaGSTN
RRR12,BpCountry
RRR12,OrigImpNo
RRR12,OrigImpDat
RRR12,ExportType
RRR12,PortCode
RRR12,BoEValue
RRR12,IsIGSTAct
RRR12,ClaimRefun
RRR12,TaxRateDif
RRR12,BPGdsIssP
RRR12,CNPJGIP
RRR12,CPFGIP
RRR12,StreetGIP
RRR12,StrtNoGIP
RRR12,BldngGIP
RRR12,ZipGIP
RRR12,BlockGIP
RRR12,CityGIP
RRR12,CountyGIP
RRR12,StateGIP
RRR12,CountryGIP
RRR12,PhoneGIP
RRR12,EMailGIP
RRR12,DptDateGIP
RRR12,BPDelivryP
RRR12,CNPJDlvryP
RRR12,CPFDlvryP
RRR12,StrtDlvryP
RRR12,StrNoDlvrP
RRR12,BldDlvryP
RRR12,ZipDlvryP
RRR12,BlckDlvryP
RRR12,CityDlvryP
RRR12,CntyDlvryP
RRR12,StatDlvryP
RRR12,CtryDlvryP
RRR12,FoneDlvryP
RRR12,MailDlvryP
RRR12,DpDtDlvryP
RRR12,AuthedCNPJ
RRR12,TaxId14
PQT17,DocEntry
PQT17,LineNum
PQT17,LogInstanc
PQT17,ObjectType
PQT17,ImpDocType
PQT17,ImpDocNum
PQT17,DateOfReg
PQT17,CustClrDat
PQT17,ConcActNum
PQT17,AdditNum
PQT17,AddItmDV
PQT17,tpVTransp
PQT17,DrawSReg
PQT17,AddFrNavyA
PQT17,TypeOfImp
PQT17,nSeqAdic
DPO9,DocEntry
DPO9,LineNum
DPO9,BaseAbs
DPO9,BaseLine
DPO9,TargetBase
DPO9,ObjType
DPO9,DrawnSum
DPO9,DrawnSumFc
DPO9,DrawnSumSc
DPO9,LogInstanc
DPO9,ObjCode
DPO9,ApplDrawn
DPO9,ApplDrawnF
DPO9,ApplDrawnS
DPO9,BaseDocNum
DPO9,BsDocDate
DPO9,BsDueDate
DPO9,BsCardName
DPO9,BsComments
DPO9,Posted
DPO9,Vat
DPO9,VatFc
DPO9,VatSc
DPO9,Gross
DPO9,GrossFc
DPO9,GrossSc
DPO9,IsGross
TRS1,AbsEntry
TRS1,ObjType
TRS1,LineID
TRS1,ApDocType
TRS1,ApDocEntry
TRS1,ApDocOrdNo
TRS1,ApDocAdRef
TRS1,MeansType
TRS1,PayLineID
TRS1,PayDocType
TRS1,PayDocEntr
PRR5,AbsEntry
PRR5,WTCode
PRR5,Rate
PRR5,TaxbleAmnt
PRR5,TxblAmntSC
PRR5,TxblAmntFC
PRR5,WTAmnt
PRR5,WTAmntSC
PRR5,WTAmntFC
PRR5,ApplAmnt
PRR5,ApplAmntSC
PRR5,ApplAmntFC
PRR5,Category
PRR5,Criteria
PRR5,Account
PRR5,Type
PRR5,RoundType
PRR5,BaseType
PRR5,BaseAbsEnt
PRR5,BaseLine
PRR5,BaseNum
PRR5,LineNum
PRR5,BaseRef
PRR5,Status
PRR5,TrgType
PRR5,TrgAbsEntr
PRR5,LogInstanc
PRR5,ObjType
PRR5,Doc1LineNo
PRR5,WtLineType
PRR5,TxblCurr
PRR5,DtblCurr
PRR5,DtblRate
PRR5,txblRate
PRR5,DtblAmount
PRR5,TdsAcc
PRR5,SurAcc
PRR5,CessAcc
PRR5,HscAcc
PRR5,TdsRate
PRR5,SurRate
PRR5,CessRate
PRR5,HscRate
PRR5,TdsBAmt
PRR5,TdsBAmtSC
PRR5,TdsBAmtFC
PRR5,SurBAmt
PRR5,SurBAmtSC
PRR5,SurBAmtFC
PRR5,CessBAmt
PRR5,CessBAmtSC
PRR5,CessBAmtFC
PRR5,HscBAmt
PRR5,HscBAmtSC
PRR5,HscBAmtFC
PRR5,TdsAmnt
PRR5,TdsAmntSC
PRR5,TdsAmntFC
PRR5,SurAmnt
PRR5,SurAmntSC
PRR5,SurAmntFC
PRR5,CessAmnt
PRR5,CessAmntSC
PRR5,CessAmntFC
PRR5,HscAmnt
PRR5,HscAmntSC
PRR5,HscAmntFC
PRR5,TdsAppl
PRR5,TdsApplSC
PRR5,TdsApplFC
PRR5,SurAppl
PRR5,SurApplSC
PRR5,SurApplFC
PRR5,CessAppl
PRR5,CessApplSC
PRR5,CessApplFC
PRR5,HscAppl
PRR5,HscApplSC
PRR5,HscApplFC
PRR5,BatchNum
PRR5,InCSTCode
PRR5,OutCSTCode
PRR5,DpmWTApl
PRR5,DpmWTAplSC
PRR5,DpmWTAplFC
PRR5,WTTypeId
PRR5,LnBsAmt
PRR5,LnBsAmtSC
PRR5,LnBsAmtFC
PRR5,LnCmTAmt
PRR5,LnCmTAmtSC
PRR5,LnCmTAmtFC
PRR5,TDSType
PRR5,IgstAcc
PRR5,CgstAcc
PRR5,SgstAcc
PRR5,IgstAmnt
PRR5,IgstAmntSC
PRR5,IgstAmntFC
PRR5,CgstAmnt
PRR5,CgstAmntSC
PRR5,CgstAmntFC
PRR5,SgstAmnt
PRR5,SgstAmntSC
PRR5,SgstAmntFC
PRR5,IgstRate
PRR5,CgstRate
PRR5,SgstRate
PRR5,IgstBAmt
PRR5,IgstBAmtSC
PRR5,IgstBAmtFC
PRR5,CgstBAmt
PRR5,CgstBAmtSC
PRR5,CgstBAmtFC
PRR5,SgstBAmt
PRR5,SgstBAmtSC
PRR5,SgstBAmtFC
PRR5,IgstAppl
PRR5,IgstApplSC
PRR5,IgstApplFC
PRR5,CgstAppl
PRR5,CgstApplSC
PRR5,CgstApplFC
PRR5,SgstAppl
PRR5,SgstApplSC
PRR5,SgstApplFC
PRR5,UtgstAcc
PRR5,CsgstAcc
PRR5,UtgstAmt
PRR5,UtgstAmtSC
PRR5,UtgstAmtFC
PRR5,CsgstAmt
PRR5,CsgstAmtSC
PRR5,CsgstAmtFC
PRR5,UtgstRate
PRR5,CsgstRate
PRR5,UtgstBAmt
PRR5,UtgstBAmtS
PRR5,UtgstBAmtF
PRR5,CsgstBAmt
PRR5,CsgstBAmtS
PRR5,CsgstBAmtF
PRR5,UtgstAppl
PRR5,UtgstApplS
PRR5,UtgstApplF
PRR5,CsgstAppl
PRR5,CsgstApplS
PRR5,CsgstApplF
PRR5,EncryptIV
PRR5,TcsIntAcct
PRR5,SurIntAcct
PRR5,CesIntAcct
PRR5,HscIntAcct
PRR5,LnIntAcct
PRR5,FixedAmnt
PRR5,FixedAmtSC
PRR5,FixedAmtFC
PRR5,BaseQty
CSI16,AbsEntry
CSI16,LineNum
CSI16,SnBIndex
CSI16,ItemCode
CSI16,WhsCode
CSI16,ObjId
CSI16,ObjAbs
CSI16,DrfWObjAbs
CSI16,Quantity
CSI16,SubLineNum
CSI16,ObjType
CSI16,LogInstanc
SCL2,SrcvCallID
SCL2,Line
SCL2,ItemCode
SCL2,ItemName
SCL2,TransToTec
SCL2,Delivered
SCL2,RetFromTec
SCL2,Returned
SCL2,Bill
SCL2,QtyToBill
SCL2,QtyToInv
SCL2,ObjectType
SCL2,LogInstanc
SCL2,UserSign
SCL2,CreateDate
SCL2,UserSign2
SCL2,UpdateDate
SCL2,VisOrder
SCL2,EncryptIV
IGN26,DocEntry
IGN26,SuplyType
IGN26,SubSplyTyp
IGN26,DocType
IGN26,TransMode
IGN26,Distance
IGN26,TransDocNo
IGN26,TransDate
IGN26,VehicleTyp
IGN26,VehicleNo
IGN26,EWayBillNo
IGN26,EwbDate
IGN26,FrmTraName
IGN26,FrmAddres1
IGN26,FrmAddres2
IGN26,FrmZipCode
IGN26,ActFrmStat
IGN26,ToTraName
IGN26,ToAddres1
IGN26,ToAddres2
IGN26,ToZipCode
IGN26,ActToState
IGN26,FrmGSTN
IGN26,FrmState
IGN26,ToGSTN
IGN26,ToState
IGN26,MainHsnEnt
IGN26,FrmPlace
IGN26,ToPlace
IGN26,TransID
IGN26,TransName
IGN26,ExpireDate
IGN26,ObjectType
IGN26,LogInstanc
IGN26,TspEntry
IGN26,TspLine
IGN26,TransType
AITW,ItemCode
AITW,WhsCode
AITW,OnHand
AITW,IsCommited
AITW,OnOrder
AITW,Consig
AITW,Counted
AITW,WasCounted
AITW,UserSign
AITW,MinStock
AITW,MaxStock
AITW,MinOrder
AITW,AvgPrice
AITW,Locked
AITW,BalInvntAc
AITW,SaleCostAc
AITW,TransferAc
AITW,RevenuesAc
AITW,VarianceAc
AITW,DecreasAc
AITW,IncreasAc
AITW,ReturnAc
AITW,ExpensesAc
AITW,EURevenuAc
AITW,EUExpensAc
AITW,FrRevenuAc
AITW,FrExpensAc
AITW,ExmptIncom
AITW,PriceDifAc
AITW,ExchangeAc
